,date,region,area,place,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm)
11328,2015-01-01,東北,岩手,盛岡,29.0,0.0,0.0,6.8,22.0,0.0,110.8,-3.8,2.6,18.0,-9.8,5.0,25.5,5.0,10.5,-0.6,39.0
11329,2015-02-01,東北,岩手,盛岡,24.0,0.0,0.0,10.1,17.0,0.0,115.6,-2.6,4.2,11.0,-7.0,1.0,47.5,1.0,10.5,0.6,47.0
11330,2015-03-01,東北,岩手,盛岡,17.0,0.0,0.0,18.9,26.0,0.0,163.8,-0.1,9.2,3.0,-3.7,3.0,129.0,1.0,42.5,4.4,90.0
11331,2015-04-01,東北,岩手,盛岡,3.0,0.0,4.0,29.0,0.0,0.0,193.2,4.3,16.6,0.0,-1.6,5.0,95.5,0.0,33.0,10.5,0.0
11332,2015-05-01,東北,岩手,盛岡,0.0,0.0,10.0,31.2,0.0,0.0,234.3,10.0,23.3,0.0,4.0,1.0,61.0,0.0,17.5,16.6,0.0
11333,2015-06-01,東北,岩手,盛岡,0.0,0.0,17.0,29.9,0.0,0.0,183.2,14.3,25.0,0.0,8.5,4.0,74.0,0.0,33.0,19.3,0.0
11334,2015-07-01,東北,岩手,盛岡,0.0,13.0,29.0,35.5,0.0,0.0,179.6,19.8,29.3,0.0,13.5,5.0,114.0,0.0,36.5,24.1,0.0
11335,2015-08-01,東北,岩手,盛岡,0.0,11.0,24.0,35.2,0.0,0.0,140.2,19.8,28.4,0.0,14.9,5.0,134.0,0.0,33.0,23.4,0.0
11336,2015-09-01,東北,岩手,盛岡,0.0,0.0,11.0,28.3,0.0,0.0,141.8,14.6,23.9,0.0,9.1,4.0,102.5,0.0,31.5,18.7,0.0
11337,2015-10-01,東北,岩手,盛岡,0.0,0.0,0.0,22.8,0.0,0.0,161.6,6.8,17.3,0.0,0.4,1.0,103.0,0.0,36.0,11.8,0.0
11338,2015-11-01,東北,岩手,盛岡,5.0,0.0,0.0,19.5,0.0,0.0,106.9,3.4,11.7,0.0,-1.2,7.0,122.5,0.0,21.5,7.5,0.0
11339,2015-12-01,東北,岩手,盛岡,21.0,0.0,0.0,11.2,16.0,0.0,140.6,-1.4,6.1,5.0,-7.4,2.0,85.5,0.0,49.5,2.3,27.0
11340,2016-01-01,東北,岩手,盛岡,28.0,0.0,0.0,7.8,15.0,0.0,129.6,-3.6,2.7,20.0,-8.3,1.0,31.5,0.0,15.0,-0.6,40.0
11341,2016-02-01,東北,岩手,盛岡,24.0,0.0,0.0,12.2,29.0,0.0,115.5,-3.6,3.8,19.0,-8.8,4.0,66.0,0.0,20.0,-0.1,59.0
11342,2016-03-01,東北,岩手,盛岡,21.0,0.0,0.0,20.1,28.0,0.0,191.8,-1.0,9.6,2.0,-6.3,1.0,35.5,0.0,19.5,4.1,29.0
11343,2016-04-01,東北,岩手,盛岡,5.0,0.0,0.0,21.5,1.0,0.0,158.7,4.2,15.2,0.0,-2.1,6.0,124.5,0.0,32.5,9.6,1.0
11344,2016-05-01,東北,岩手,盛岡,0.0,0.0,10.0,31.8,0.0,0.0,215.1,9.8,22.4,0.0,2.8,3.0,101.0,0.0,23.5,16.1,0.0
11345,2016-06-01,東北,岩手,盛岡,0.0,0.0,10.0,30.5,0.0,0.0,135.3,14.2,23.5,0.0,5.5,5.0,141.5,0.0,50.5,18.7,0.0
11346,2016-07-01,東北,岩手,盛岡,0.0,3.0,24.0,32.5,0.0,0.0,144.2,18.5,26.8,0.0,14.2,6.0,101.0,0.0,37.0,22.3,0.0
11347,2016-08-01,東北,岩手,盛岡,0.0,17.0,30.0,34.6,0.0,0.0,212.2,20.3,30.5,0.0,15.7,1.0,304.5,0.0,76.5,24.8,0.0
11348,2016-09-01,東北,岩手,盛岡,0.0,4.0,19.0,31.6,0.0,0.0,116.2,17.3,25.7,0.0,9.0,5.0,125.5,0.0,50.5,20.9,0.0
11349,2016-10-01,東北,岩手,盛岡,1.0,0.0,2.0,25.4,0.0,0.0,177.3,6.9,17.7,0.0,-0.3,3.0,180.5,0.0,52.0,12.2,0.0
11350,2016-11-01,東北,岩手,盛岡,13.0,0.0,0.0,16.2,0.0,0.0,112.8,0.5,9.6,1.0,-4.7,4.0,48.5,0.0,10.0,4.8,0.0
11351,2016-12-01,東北,岩手,盛岡,25.0,0.0,0.0,13.0,10.0,0.0,115.2,-1.8,6.0,7.0,-5.0,5.0,58.0,1.0,15.5,1.9,24.0
11352,2017-01-01,東北,岩手,盛岡,30.0,0.0,0.0,6.7,15.0,0.0,102.6,-4.7,2.4,19.0,-13.0,3.0,35.5,5.0,10.5,-1.1,59.0
11353,2017-02-01,東北,岩手,盛岡,27.0,0.0,0.0,11.0,24.0,0.0,98.1,-3.8,3.3,17.0,-9.3,3.0,66.5,1.0,20.5,-0.2,67.0
11354,2017-03-01,東北,岩手,盛岡,26.0,0.0,0.0,13.5,12.0,0.0,127.0,-1.9,7.1,3.0,-6.3,4.0,43.5,0.0,12.0,2.2,33.0
11355,2017-04-01,東北,岩手,盛岡,5.0,0.0,0.0,22.2,1.0,0.0,156.1,3.8,15.3,0.0,-1.0,1.0,83.0,0.0,22.0,9.3,1.0
11356,2017-05-01,東北,岩手,盛岡,0.0,0.0,11.0,30.5,0.0,0.0,217.7,10.3,22.2,0.0,3.3,3.0,90.0,0.0,33.5,16.2,0.0
11357,2017-06-01,東北,岩手,盛岡,0.0,0.0,9.0,31.7,0.0,0.0,181.0,12.9,23.2,0.0,7.3,5.0,108.0,0.0,26.0,17.9,0.0
11358,2017-07-01,東北,岩手,盛岡,0.0,9.0,28.0,35.1,0.0,0.0,180.8,20.0,29.2,0.0,16.0,6.0,344.0,0.0,127.0,24.3,0.0
11359,2017-08-01,東北,岩手,盛岡,0.0,3.0,22.0,33.6,0.0,0.0,99.4,18.9,26.6,0.0,14.5,7.0,183.0,0.0,63.5,22.3,0.0
11360,2017-09-01,東北,岩手,盛岡,0.0,0.0,15.0,28.5,0.0,0.0,173.3,13.7,24.1,0.0,4.8,2.0,170.5,0.0,60.5,18.4,0.0
11361,2017-10-01,東北,岩手,盛岡,0.0,0.0,0.0,24.2,0.0,0.0,92.4,7.8,16.7,0.0,2.7,9.0,188.0,0.0,43.5,12.1,0.0
11362,2017-11-01,東北,岩手,盛岡,11.0,0.0,0.0,20.7,8.0,0.0,115.0,2.1,10.3,0.0,-5.6,3.0,41.0,0.0,6.5,6.0,14.0
11363,2017-12-01,東北,岩手,盛岡,30.0,0.0,0.0,6.7,19.0,0.0,96.1,-3.3,2.9,18.0,-8.1,4.0,56.5,2.0,11.5,-0.3,51.0
11364,2018-01-01,東北,岩手,盛岡,29.0,0.0,0.0,8.0,15.0,0.0,125.3,-5.5,1.8,20.0,-11.4,2.0,36.5,8.0,8.0,-1.8,53.0
11365,2018-02-01,東北,岩手,盛岡,28.0,0.0,0.0,4.9,47.0,0.0,147.0,-6.9,1.4,24.0,-12.2,1.0,58.5,3.0,37.0,-2.7,92.0
11366,2018-03-01,東北,岩手,盛岡,19.0,0.0,0.0,21.0,35.0,0.0,170.5,-1.3,9.8,3.0,-8.7,6.0,133.5,0.0,59.5,4.0,24.0
11367,2018-04-01,東北,岩手,盛岡,0.0,0.0,3.0,26.3,1.0,0.0,155.8,4.9,15.3,0.0,0.2,6.0,108.5,0.0,21.5,9.8,1.0
11368,2018-05-01,東北,岩手,盛岡,0.0,0.0,4.0,29.2,0.0,0.0,171.9,9.8,21.2,0.0,4.5,4.0,186.0,0.0,92.5,15.4,0.0
11369,2018-06-01,東北,岩手,盛岡,0.0,1.0,16.0,31.6,0.0,0.0,146.2,14.6,24.4,0.0,9.1,3.0,103.0,0.0,46.5,19.2,0.0
11370,2018-07-01,東北,岩手,盛岡,0.0,19.0,25.0,35.5,0.0,0.0,157.1,20.7,29.4,0.0,14.3,8.0,109.5,0.0,31.0,24.7,0.0
11371,2018-08-01,東北,岩手,盛岡,0.0,11.0,20.0,36.3,0.0,0.0,145.8,19.3,28.1,0.0,10.6,5.0,211.0,0.0,88.0,23.3,0.0
11372,2018-09-01,東北,岩手,盛岡,0.0,1.0,12.0,30.8,0.0,0.0,120.3,15.4,23.6,0.0,9.7,8.0,206.0,0.0,35.5,19.2,0.0
11373,2018-10-01,東北,岩手,盛岡,0.0,0.0,0.0,24.3,0.0,0.0,162.3,8.7,19.1,0.0,3.1,3.0,72.5,0.0,30.0,13.6,0.0
11374,2018-11-01,東北,岩手,盛岡,9.0,0.0,0.0,17.9,0.0,0.0,141.3,1.9,12.4,0.0,-3.7,2.0,38.5,0.0,9.5,7.0,0.0
11375,2018-12-01,東北,岩手,盛岡,26.0,0.0,0.0,13.7,18.0,0.0,134.6,-2.6,4.7,12.0,-7.3,3.0,58.5,2.0,14.5,0.8,35.0
11376,2019-01-01,東北,岩手,盛岡,31.0,0.0,0.0,6.1,16.0,0.0,142.0,-4.9,2.5,23.0,-9.0,4.0,20.5,2.0,5.0,-1.1,34.0
11377,2019-02-01,東北,岩手,盛岡,27.0,0.0,0.0,12.1,8.0,0.0,124.8,-4.1,4.3,13.0,-8.4,1.0,48.5,4.0,20.5,-0.1,21.0
11378,2019-03-01,東北,岩手,盛岡,23.0,0.0,0.0,19.0,17.0,0.0,156.5,-0.9,9.1,1.0,-5.3,3.0,52.5,0.0,12.0,3.9,42.0
11379,2019-04-01,東北,岩手,盛岡,8.0,0.0,0.0,23.3,15.0,0.0,187.8,2.1,14.1,0.0,-3.7,3.0,89.5,0.0,19.0,8.1,6.0
11380,2019-05-01,東北,岩手,盛岡,0.0,0.0,7.0,33.6,0.0,0.0,274.0,9.7,23.3,0.0,2.6,1.0,111.0,0.0,49.5,16.4,0.0
11381,2019-06-01,東北,岩手,盛岡,0.0,0.0,12.0,29.7,0.0,0.0,169.4,13.9,23.9,0.0,8.0,4.0,134.0,0.0,32.0,18.6,0.0
11382,2019-07-01,東北,岩手,盛岡,0.0,7.0,24.0,33.4,0.0,1.0,147.6,18.8,27.5,0.0,13.6,4.0,58.0,0.0,23.5,22.6,0.0
11383,2019-08-01,東北,岩手,盛岡,0.0,17.0,28.0,35.9,0.0,0.0,162.7,21.6,30.5,0.0,16.6,4.0,113.5,0.0,48.0,25.4,0.0
11384,2019-09-01,東北,岩手,盛岡,0.0,5.0,15.0,32.6,0.0,1.0,151.2,15.7,25.8,0.0,8.0,5.0,57.0,0.0,22.5,20.3,0.0
11385,2019-10-01,東北,岩手,盛岡,0.0,0.0,2.0,29.2,0.0,0.0,120.6,9.2,19.1,0.0,1.7,6.0,206.0,0.0,59.5,14.1,0.0
11386,2019-11-01,東北,岩手,盛岡,11.0,0.0,0.0,18.5,0.0,0.0,133.0,1.0,10.8,1.0,-5.3,2.0,70.0,0.0,31.0,5.9,0.0
11387,2015-01-01,中国,島根,浜田,1.0,0.0,0.0,15.1,,0.0,65.5,3.5,9.8,0.0,-1.2,2.0,98.5,0.0,33.5,6.7,
11388,2015-02-01,中国,島根,浜田,5.0,0.0,0.0,19.3,,0.0,74.5,3.0,10.0,0.0,-1.8,1.0,41.0,0.0,9.5,6.4,
11389,2015-03-01,中国,島根,浜田,1.0,0.0,0.0,21.8,,0.0,184.5,4.9,13.5,0.0,-2.4,5.0,94.0,0.0,21.5,9.0,
11390,2015-04-01,中国,島根,浜田,0.0,0.0,0.0,24.3,,0.0,177.5,9.3,18.6,0.0,2.5,9.0,182.0,0.0,34.0,14.0,
11391,2015-05-01,中国,島根,浜田,0.0,0.0,7.0,26.8,,0.0,244.8,14.0,23.2,0.0,9.7,3.0,92.5,0.0,34.0,18.5,
11392,2015-06-01,中国,島根,浜田,0.0,0.0,15.0,28.3,,0.0,155.9,17.5,24.7,0.0,12.5,4.0,128.5,0.0,26.0,20.9,
11393,2015-07-01,中国,島根,浜田,0.0,18.0,24.0,34.1,,2.0,158.5,22.0,28.5,0.0,17.7,5.0,164.5,0.0,49.5,24.9,
11394,2015-08-01,中国,島根,浜田,0.0,20.0,29.0,33.2,,1.0,208.1,22.4,29.3,0.0,17.9,4.0,170.5,0.0,35.5,25.5,
11395,2015-09-01,中国,島根,浜田,0.0,0.0,18.0,28.2,,0.0,168.6,17.9,25.3,0.0,14.0,3.0,198.5,0.0,59.0,21.3,
11396,2015-10-01,中国,島根,浜田,0.0,0.0,1.0,28.2,,0.0,217.2,12.4,21.8,0.0,7.1,1.0,43.5,0.0,39.5,17.1,
11397,2015-11-01,中国,島根,浜田,0.0,0.0,0.0,22.9,,0.0,86.2,10.9,17.9,0.0,4.1,8.0,201.5,0.0,64.0,14.3,
11398,2015-12-01,中国,島根,浜田,0.0,0.0,0.0,17.9,,0.0,80.3,6.5,12.9,0.0,2.0,7.0,153.0,0.0,36.5,9.5,
11399,2016-01-01,中国,島根,浜田,4.0,0.0,0.0,15.9,,0.0,51.5,3.4,9.1,1.0,-5.0,10.0,137.0,0.0,22.0,6.2,
11400,2016-02-01,中国,島根,浜田,3.0,0.0,0.0,22.7,,0.0,100.6,3.1,11.3,0.0,-0.6,2.0,102.5,0.0,31.5,6.9,
11401,2016-03-01,中国,島根,浜田,1.0,0.0,0.0,23.3,,0.0,167.7,5.8,13.9,0.0,-0.3,6.0,98.5,0.0,22.5,9.8,
11402,2016-04-01,中国,島根,浜田,0.0,0.0,1.0,26.3,,0.0,180.2,10.2,19.4,0.0,3.2,5.0,152.0,0.0,41.5,14.6,
11403,2016-05-01,中国,島根,浜田,0.0,0.0,9.0,29.8,,0.0,220.1,13.9,23.6,0.0,8.5,4.0,132.0,0.0,37.0,18.6,
11404,2016-06-01,中国,島根,浜田,0.0,0.0,20.0,29.3,,0.0,145.3,19.0,25.5,0.0,11.8,4.0,235.5,0.0,60.0,22.0,
11405,2016-07-01,中国,島根,浜田,0.0,26.0,31.0,32.7,,4.0,210.5,23.2,29.7,0.0,19.7,3.0,124.0,0.0,43.0,26.3,
11406,2016-08-01,中国,島根,浜田,0.0,26.0,29.0,34.4,,5.0,275.3,23.2,30.8,0.0,18.7,2.0,153.5,0.0,81.0,26.8,
11407,2016-09-01,中国,島根,浜田,0.0,6.0,24.0,32.6,,0.0,92.5,20.5,26.9,0.0,16.1,8.0,369.0,0.0,106.5,23.2,
11408,2016-10-01,中国,島根,浜田,0.0,1.0,7.0,32.1,,0.0,114.7,15.3,22.8,0.0,10.1,5.0,151.0,0.0,64.0,18.8,
11409,2016-11-01,中国,島根,浜田,0.0,0.0,0.0,21.5,,0.0,117.4,9.4,17.0,0.0,4.7,2.0,97.0,0.0,14.0,13.2,
11410,2016-12-01,中国,島根,浜田,0.0,0.0,0.0,22.2,,0.0,77.2,6.5,13.6,0.0,1.6,3.0,188.0,0.0,46.5,10.0,
11411,2017-01-01,中国,島根,浜田,2.0,0.0,0.0,14.7,,0.0,94.5,3.2,10.0,0.0,-0.7,1.0,86.0,0.0,13.5,6.5,
11412,2017-02-01,中国,島根,浜田,2.0,0.0,0.0,17.6,,0.0,98.5,3.0,10.6,0.0,-0.2,3.0,109.0,0.0,29.5,7.0,
11413,2017-03-01,中国,島根,浜田,0.0,0.0,0.0,18.4,,0.0,171.7,4.1,12.9,0.0,1.0,1.0,68.0,0.0,34.5,8.3,
11414,2017-04-01,中国,島根,浜田,0.0,0.0,0.0,24.4,,0.0,203.3,10.4,19.1,0.0,3.6,4.0,141.0,0.0,62.5,14.9,
11415,2017-05-01,中国,島根,浜田,0.0,0.0,11.0,27.2,,0.0,247.1,14.6,23.5,0.0,8.4,1.0,27.0,0.0,12.5,19.1,
11416,2017-06-01,中国,島根,浜田,0.0,0.0,14.0,29.2,,0.0,231.9,16.6,25.0,0.0,11.5,1.0,132.5,0.0,38.5,20.6,
11417,2017-07-01,中国,島根,浜田,0.0,29.0,31.0,32.7,,13.0,216.6,24.6,30.3,0.0,21.6,0.0,214.5,0.0,90.0,27.4,
11418,2017-08-01,中国,島根,浜田,0.0,30.0,31.0,38.5,,10.0,235.8,24.1,31.0,0.0,19.6,1.0,189.0,0.0,90.0,27.3,
11419,2017-09-01,中国,島根,浜田,0.0,0.0,24.0,27.8,,0.0,160.1,18.4,25.9,0.0,14.4,8.0,316.0,0.0,77.0,21.9,
11420,2017-10-01,中国,島根,浜田,0.0,0.0,4.0,26.8,,0.0,113.3,14.3,21.0,0.0,8.1,7.0,282.5,0.0,86.5,17.4,
11421,2017-11-01,中国,島根,浜田,0.0,0.0,0.0,22.9,,0.0,134.5,8.5,16.9,0.0,4.5,3.0,34.0,0.0,7.5,12.7,
11422,2017-12-01,中国,島根,浜田,0.0,0.0,0.0,16.7,,0.0,49.2,4.2,10.2,0.0,0.1,4.0,57.0,0.0,19.0,7.1,
11423,2018-01-01,中国,島根,浜田,8.0,0.0,0.0,17.8,,0.0,48.6,2.1,8.4,2.0,-3.5,4.0,93.0,0.0,27.5,5.1,
11424,2018-02-01,中国,島根,浜田,11.0,0.0,0.0,16.7,,0.0,97.1,1.0,9.3,2.0,-2.4,3.0,44.5,0.0,22.5,4.9,
11425,2018-03-01,中国,島根,浜田,0.0,0.0,0.0,22.6,,0.0,213.9,4.9,15.2,0.0,0.1,6.0,195.0,0.0,64.5,10.0,
11426,2018-04-01,中国,島根,浜田,0.0,0.0,1.0,25.2,,0.0,196.5,10.0,19.4,0.0,4.9,3.0,98.5,0.0,46.5,14.7,
11427,2018-05-01,中国,島根,浜田,0.0,1.0,14.0,31.0,,0.0,190.3,14.3,23.0,0.0,9.5,6.0,213.0,0.0,50.0,18.6,
11428,2018-06-01,中国,島根,浜田,0.0,2.0,16.0,30.7,,0.0,180.0,17.9,25.4,0.0,13.7,4.0,267.5,0.0,58.0,21.4,
11429,2018-07-01,中国,島根,浜田,0.0,26.0,29.0,36.9,,9.0,278.2,23.6,31.0,0.0,19.6,4.0,184.5,0.0,115.0,27.0,
11430,2018-08-01,中国,島根,浜田,0.0,28.0,31.0,37.7,,13.0,295.7,24.1,32.7,0.0,17.0,1.0,62.0,0.0,50.0,28.0,
11431,2018-09-01,中国,島根,浜田,0.0,4.0,19.0,32.2,,0.0,111.0,19.7,25.9,0.0,14.6,9.0,587.0,0.0,119.5,22.5,
11432,2018-10-01,中国,島根,浜田,0.0,1.0,2.0,31.3,,0.0,155.0,14.1,21.6,0.0,9.9,4.0,54.5,0.0,23.0,17.6,
11433,2018-11-01,中国,島根,浜田,0.0,0.0,0.0,23.0,,0.0,130.1,9.1,17.5,0.0,4.4,4.0,17.5,0.0,9.5,13.0,
11434,2018-12-01,中国,島根,浜田,0.0,0.0,1.0,25.8,,0.0,60.8,6.4,12.3,0.0,0.9,6.0,152.0,0.0,21.5,9.1,
11435,2019-01-01,中国,島根,浜田,0.0,0.0,0.0,14.3,,0.0,88.9,3.9,10.7,0.0,1.0,2.0,62.5,0.0,21.5,7.4,
11436,2019-02-01,中国,島根,浜田,0.0,0.0,0.0,19.2,,0.0,90.3,3.8,11.9,0.0,1.0,5.0,72.0,0.0,29.0,7.6,
11437,2019-03-01,中国,島根,浜田,0.0,0.0,0.0,22.7,,0.0,151.5,6.0,14.1,0.0,1.5,4.0,122.0,0.0,24.5,10.1,
11438,2019-04-01,中国,島根,浜田,0.0,0.0,2.0,25.5,,0.0,181.6,8.8,17.8,0.0,2.7,7.0,97.0,0.0,25.0,13.2,
11439,2019-05-01,中国,島根,浜田,0.0,0.0,12.0,30.9,,0.0,279.8,13.6,24.2,0.0,6.7,1.0,44.0,0.0,33.5,18.9,
11440,2019-06-01,中国,島根,浜田,0.0,0.0,16.0,29.9,,0.0,177.8,17.4,24.9,0.0,13.5,4.0,171.0,0.0,59.0,20.9,
11441,2019-07-01,中国,島根,浜田,0.0,13.0,28.0,32.4,,5.0,170.3,22.3,28.3,0.0,18.7,5.0,141.5,0.0,78.5,25.0,
11442,2019-08-01,中国,島根,浜田,0.0,24.0,31.0,35.5,,13.0,188.9,24.3,30.7,0.0,20.3,4.0,283.5,0.0,87.5,27.3,
11443,2019-09-01,中国,島根,浜田,0.0,11.0,28.0,34.1,,1.0,181.8,20.8,28.5,0.0,14.2,5.0,82.0,0.0,33.5,24.2,
11444,2019-10-01,中国,島根,浜田,0.0,2.0,4.0,31.0,,0.0,150.6,14.9,22.7,0.0,9.7,4.0,135.5,0.0,54.5,18.7,
11445,2019-11-01,中国,島根,浜田,0.0,0.0,0.0,22.4,,0.0,148.9,9.5,18.2,0.0,5.0,3.0,37.0,0.0,18.0,13.5,
11446,2015-01-01,九州,宮崎,延岡,5.0,0.0,0.0,19.0,,0.0,200.3,2.4,12.7,0.0,-2.5,0.0,127.5,0.0,62.5,7.3,
11447,2015-02-01,九州,宮崎,延岡,9.0,0.0,0.0,21.5,,0.0,176.8,2.4,13.1,0.0,-2.1,1.0,103.0,0.0,62.5,7.5,
11448,2015-03-01,九州,宮崎,延岡,0.0,0.0,0.0,23.9,,0.0,185.5,6.4,16.4,0.0,0.2,6.0,132.5,0.0,36.0,11.1,
11449,2015-04-01,九州,宮崎,延岡,0.0,0.0,4.0,29.6,,0.0,136.7,12.5,21.5,0.0,8.1,9.0,343.5,0.0,105.5,16.8,
11450,2015-05-01,九州,宮崎,延岡,0.0,0.0,18.0,30.1,,0.0,196.7,15.1,25.1,0.0,9.8,2.0,117.0,0.0,31.0,19.9,
11451,2015-06-01,九州,宮崎,延岡,0.0,0.0,14.0,29.9,,0.0,78.4,18.6,24.6,0.0,14.3,13.0,568.0,0.0,84.0,21.2,
11452,2015-07-01,九州,宮崎,延岡,0.0,18.0,27.0,34.5,,3.0,113.9,22.7,28.6,0.0,17.3,10.0,335.0,0.0,37.5,25.2,
11453,2015-08-01,九州,宮崎,延岡,0.0,24.0,29.0,35.4,,1.0,202.4,23.3,31.0,0.0,20.4,3.0,309.5,0.0,68.0,26.6,
11454,2015-09-01,九州,宮崎,延岡,0.0,3.0,28.0,30.5,,0.0,168.7,19.4,28.0,0.0,15.2,2.0,260.5,0.0,100.0,23.2,
11455,2015-10-01,九州,宮崎,延岡,0.0,0.0,18.0,28.1,,0.0,252.2,12.7,24.9,0.0,8.7,2.0,22.0,0.0,22.0,18.2,
11456,2015-11-01,九州,宮崎,延岡,0.0,0.0,2.0,28.8,,0.0,125.4,12.5,20.5,0.0,4.2,5.0,224.0,0.0,102.0,15.9,
11457,2015-12-01,九州,宮崎,延岡,3.0,0.0,0.0,20.2,,0.0,177.8,6.0,15.6,0.0,-0.3,4.0,244.5,0.0,180.5,10.4,
11458,2016-01-01,九州,宮崎,延岡,6.0,0.0,0.0,18.6,,0.0,156.9,2.9,11.9,1.0,-3.9,5.0,131.0,0.0,59.5,7.0,
11459,2016-02-01,九州,宮崎,延岡,2.0,0.0,0.0,20.5,,0.0,188.5,3.0,13.5,0.0,-2.5,3.0,90.5,0.0,46.5,8.0,
11460,2016-03-01,九州,宮崎,延岡,2.0,0.0,0.0,23.3,,0.0,205.7,6.5,17.2,0.0,-1.2,2.0,106.5,0.0,35.5,11.7,
11461,2016-04-01,九州,宮崎,延岡,0.0,0.0,4.0,27.3,,0.0,143.1,12.9,21.7,0.0,6.8,6.0,226.5,0.0,60.5,17.0,
11462,2016-05-01,九州,宮崎,延岡,0.0,0.0,16.0,29.9,,0.0,198.1,15.7,25.2,0.0,10.3,5.0,327.5,0.0,87.0,20.3,
11463,2016-06-01,九州,宮崎,延岡,0.0,4.0,22.0,32.7,,0.0,98.1,19.8,26.3,0.0,14.3,7.0,549.5,0.0,89.5,22.7,
11464,2016-07-01,九州,宮崎,延岡,0.0,28.0,31.0,34.5,,0.0,213.9,23.5,30.7,0.0,20.8,4.0,332.5,0.0,202.0,26.6,
11465,2016-08-01,九州,宮崎,延岡,0.0,28.0,31.0,35.6,,4.0,284.4,23.7,33.1,0.0,17.6,0.0,101.0,0.0,30.0,27.7,
11466,2016-09-01,九州,宮崎,延岡,0.0,19.0,30.0,32.3,,0.0,130.6,22.2,29.6,0.0,18.6,3.0,778.0,0.0,241.5,25.2,
11467,2016-10-01,九州,宮崎,延岡,0.0,6.0,14.0,32.5,,0.0,124.7,17.9,25.5,0.0,11.7,8.0,186.0,0.0,39.0,21.4,
11468,2016-11-01,九州,宮崎,延岡,0.0,0.0,0.0,24.7,,0.0,173.5,9.7,19.3,0.0,2.3,4.0,60.5,0.0,15.5,14.2,
11469,2016-12-01,九州,宮崎,延岡,1.0,0.0,0.0,21.8,,0.0,187.9,5.2,15.7,0.0,-1.4,1.0,68.0,0.0,32.0,10.1,
11470,2017-01-01,九州,宮崎,延岡,8.0,0.0,0.0,17.9,,0.0,223.0,2.3,13.0,0.0,-3.2,0.0,52.0,0.0,43.0,7.2,
11471,2017-02-01,九州,宮崎,延岡,4.0,0.0,0.0,20.4,,0.0,207.7,2.2,14.0,0.0,-2.0,0.0,22.0,0.0,12.0,7.7,
11472,2017-03-01,九州,宮崎,延岡,0.0,0.0,0.0,19.7,,0.0,206.0,4.9,15.1,0.0,1.1,5.0,118.5,0.0,39.0,9.8,
11473,2017-04-01,九州,宮崎,延岡,0.0,0.0,2.0,25.9,,0.0,197.5,11.3,21.6,0.0,3.0,5.0,226.5,0.0,127.5,16.2,
11474,2017-05-01,九州,宮崎,延岡,0.0,0.0,19.0,28.2,,0.0,228.4,15.1,24.8,0.0,12.1,2.0,260.5,0.0,104.5,19.6,
11475,2017-06-01,九州,宮崎,延岡,0.0,1.0,26.0,29.9,,0.0,167.5,18.2,26.5,0.0,14.2,6.0,287.5,0.0,95.0,22.0,
11476,2017-07-01,九州,宮崎,延岡,0.0,29.0,31.0,34.0,,9.0,199.8,24.4,31.4,0.0,21.6,1.0,131.0,0.0,45.5,27.4,
11477,2017-08-01,九州,宮崎,延岡,0.0,31.0,31.0,35.8,,16.0,191.7,24.9,32.5,0.0,23.4,2.0,122.0,0.0,61.0,28.3,
11478,2017-09-01,九州,宮崎,延岡,0.0,7.0,23.0,33.0,,0.0,139.1,19.8,27.8,0.0,14.1,7.0,375.5,0.0,201.0,23.3,
11479,2017-10-01,九州,宮崎,延岡,0.0,0.0,9.0,29.4,,0.0,130.0,15.9,23.3,0.0,6.6,11.0,378.0,0.0,116.5,19.4,
11480,2017-11-01,九州,宮崎,延岡,0.0,0.0,0.0,23.4,,0.0,155.4,8.3,18.1,0.0,1.3,5.0,64.0,0.0,22.5,12.9,
11481,2017-12-01,九州,宮崎,延岡,8.0,0.0,0.0,15.8,,0.0,208.5,1.5,12.3,0.0,-2.7,1.0,6.5,0.0,3.0,6.6,
11482,2018-01-01,九州,宮崎,延岡,12.0,0.0,0.0,19.4,,0.0,221.7,0.7,11.2,0.0,-4.6,1.0,46.0,0.0,14.5,5.7,
11483,2018-02-01,九州,宮崎,延岡,12.0,0.0,0.0,16.2,,0.0,181.1,1.7,11.1,0.0,-2.7,6.0,71.5,0.0,26.5,6.1,
11484,2018-03-01,九州,宮崎,延岡,1.0,0.0,0.0,23.9,,0.0,209.0,6.9,17.9,0.0,-0.7,3.0,193.0,0.0,87.5,12.3,
11485,2018-04-01,九州,宮崎,延岡,0.0,0.0,4.0,25.5,,0.0,241.2,11.1,22.1,0.0,3.3,4.0,43.0,0.0,16.5,16.6,
11486,2018-05-01,九州,宮崎,延岡,0.0,0.0,12.0,31.2,,0.0,179.1,15.4,24.1,0.0,9.2,9.0,324.5,0.0,66.5,19.5,
11487,2018-06-01,九州,宮崎,延岡,0.0,3.0,23.0,35.8,,0.0,155.2,19.3,27.1,0.0,13.7,8.0,588.5,0.0,137.5,22.8,
